img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,class_label
5c14180a-e284-4a1f-8b5f-67f82eba5b45.jpeg,3024,4032,218,529,2644,3398,albopictus
9cc68773-61cb-4393-9e7b-aa49db030071.jpeg,1080,2340,247,687,930,1528,albopictus
2bca2337-92fd-49f5-bbe3-a04a946e6f32.jpeg,4160,3120,1831,912,2582,1335,albopictus
78760665-19b8-423d-bab6-b105df64b9fb.jpeg,960,540,415,17,737,492,albopictus
afd91406-a9a1-45d0-a552-57bdf14f5473.jpeg,768,1024,344,506,439,639,albopictus
1840b7f3-3e15-4e9c-a645-ff9f00bb8e4c.jpeg,4160,2336,1867,1081,2265,1472,albopictus
f22ff84c-56e9-444b-ac60-22e9b2f4fef3.jpeg,1024,1365,287,546,611,883,anopheles
ebcab44b-8dd5-4c6a-b7db-3d598121422d.jpeg,768,768,234,190,455,358,albopictus
8a1cb7f8-d06a-4252-9d79-a9139f9e6a01.jpeg,3472,4624,1289,1738,1953,2316,culiseta
6ff89492-85bb-457c-983d-a65d8b6ccd9b.jpeg,3000,4000,969,1508,1308,1905,albopictus
d7aaf9b5-15d7-4f74-b353-b8578584bc17.jpeg,3024,4032,1193,1629,1543,1959,culex
13786672-5b1e-4b5f-8faf-ed3cf671fa7c.jpeg,1170,1422,367,669,748,1034,albopictus
18784389-c46a-4a13-859c-e9020bd4b65b.jpeg,4000,2248,1646,696,2113,1447,albopictus
20991e10-37df-46b0-9469-d0de66968b56.jpeg,2322,4128,807,1785,1332,2397,albopictus
88a00e7b-dc0a-4760-9f78-52fba07159e9.jpeg,3468,4624,416,1971,2589,3870,culiseta
9898264a-6265-4f79-a532-99176bedcf13.jpeg,1600,720,843,297,1045,536,albopictus
d86520dc-c63f-482d-99b8-bde37997ff17.jpeg,1928,1928,752,654,1160,1172,albopictus
8cc0bf37-a21d-400d-872e-6d6648e32210.jpeg,966,1288,427,528,604,882,culex
b9e92b69-b0a5-4613-ba72-3ab752f2b2a6.jpeg,1920,2560,774,962,1256,1810,albopictus
47b9b362-0c87-49be-97b5-472e255c5a3b.jpeg,2167,1756,965,674,1329,978,albopictus
17b46dcc-17c3-478f-8d80-8fab9dac1a6d.jpeg,464,690,85,322,430,642,culiseta
4038e96a-ba85-474e-8a9c-e4b5b824ac02.jpeg,1024,1365,223,270,822,1008,culex
80714366-7159-4397-b65e-1f6c369ef746.jpeg,3024,4032,260,636,1965,2646,culex
dbee7292-2055-42a5-a462-7452029968c0.jpeg,3024,4032,1475,1730,1851,2231,albopictus
e5ad8889-49fb-444c-b569-6b8a17bac32b.jpeg,4032,3024,1061,1028,2416,2052,culex
b896df6f-c5db-4960-b59d-a67db62dd1bb.jpeg,3120,4160,1348,1831,2552,3137,culiseta
120dbc2e-d2f2-4e7f-969c-49055306eece.jpeg,1944,2592,729,1107,1820,1787,culex
14a47fea-3894-44a2-8042-afc11b14f587.jpeg,3024,4032,824,1356,1550,2095,culex
938cd6e0-7eda-4a09-92ac-a48fa728130e.jpeg,1024,1365,189,194,883,643,culex
7305b892-a514-44ce-aa70-5d2c7280d84f.jpeg,1458,2592,487,1075,886,1463,albopictus
74f221e8-7a3d-44b8-9391-0ef087e5a915.jpeg,2128,4608,279,1822,1547,2917,albopictus
37f52a73-5098-488e-b272-131fd62cf768.jpeg,1024,1365,380,416,732,979,culiseta
a1f8b792-8743-4566-8779-db69f3d61512.jpeg,3000,4000,1343,1670,1736,2293,albopictus
787850b3-5e60-4caa-ac65-010b63c228e2.jpeg,3000,4000,1441,1927,2372,3080,albopictus
2d4c6b55-1c38-4334-b2f5-b3e3ef7de422.jpeg,768,1024,203,410,333,514,culex
76796ccb-068a-48c2-bd64-6cddabf4f2e9.jpeg,1024,1365,464,810,624,967,culex
66a4865c-0407-4878-9455-062c2c279409.jpeg,3024,4032,590,1448,1773,2439,culex
36389e6e-0fcb-43c7-afcf-2eb6f2264d9b.jpeg,3472,4624,958,1965,1960,2971,culex
9790073a-152a-4459-b16e-b7326536faa7.jpeg,491,580,87,165,416,414,albopictus
ebce22cb-5c16-425a-929e-b1ea3644d3b5.jpeg,1944,2592,823,1086,1143,1361,albopictus
e5124bc5-0524-46ce-8310-7b3b952af5ce.jpeg,4000,3000,1117,1464,1433,1811,albopictus
8ca12aca-cc34-45bf-94b5-8e56f17b0a33.jpeg,720,1280,23,256,720,954,albopictus
2ead8c57-c9bb-4dca-91c7-ea888e4edfa2.jpeg,768,1024,381,488,466,578,culex
ecbdc166-503c-4cbf-b2c9-080398213aa8.jpeg,3472,4624,1424,1189,1984,2076,albopictus
afa00a4e-7fc4-49bd-a849-08e562f95b93.jpeg,1024,1024,211,218,476,573,albopictus
47c4b049-d087-4aed-b8af-f74465eb18dd.jpeg,1763,1953,349,270,1558,1735,culex
dc958b40-3993-4640-815e-73c01f42bb12.jpeg,1932,2576,761,1053,1110,1719,albopictus
d9ca5c93-4868-4c8b-8c57-ceb2547fd81b.jpeg,4248,5664,1069,2839,2740,4014,culiseta
141f4073-2d01-4439-ad81-f3c8527186d9.jpeg,3024,4032,313,2268,1704,3547,albopictus
17027ea0-8e9a-4aaa-b358-f836bbb0ce81.jpeg,1024,1365,188,458,705,959,culex
a521f399-2f5a-46c0-a1f9-4846b3f7de9b.jpeg,635,628,18,53,510,516,culex
13e12165-a9b4-451e-a63b-13506e53d66f.jpeg,2988,5312,723,1640,2505,3715,albopictus
2022c176-de02-41de-a3f8-81a6fccf626a.jpeg,918,917,244,201,419,440,albopictus
8d133e2b-faf2-412e-b680-1a8d57b8daa0.jpeg,768,1024,148,247,439,595,albopictus
dc886325-21c4-47a5-9a77-7778bc3a6d42.jpeg,1024,1365,151,55,727,1112,culex
cf815e67-32f1-469b-9caf-0c6b15b6b00c.jpeg,3472,3472,348,523,3177,2740,albopictus
d83fadde-88d1-4206-a98a-2ac7dad97866.jpeg,4032,3024,972,297,2742,1740,culex
83b9adaf-5574-49cf-8d6a-85eb8a6479bc.jpeg,1024,1365,63,70,918,664,culex
378f79e4-6ca0-4c79-a56d-54b1b7f7e9e2.jpeg,768,1024,316,520,496,700,culex
f6bb0479-ff8b-402f-baaa-695ad5038d78.jpeg,768,1024,318,419,448,561,culex
decbae93-a37b-45be-9ad4-fcb3ad8815d5.jpeg,768,1024,315,410,405,553,culex
49718db2-f8d9-4edf-9a29-e2a4d961061c.jpeg,1496,2394,241,342,1269,1751,albopictus
7ecc1ffd-722e-40da-a774-1a0da70e9256.jpeg,3456,3456,143,519,2591,3032,culiseta
19b5279d-3c8b-409c-871d-4c93f95e189f.jpeg,1200,1200,186,278,546,738,culex
f0ab4a69-c9d1-41a0-b81a-a849cd5346c2.jpeg,3016,4032,1047,2191,2001,3536,culex
6c88271d-36eb-47d6-b9f7-9aed80a7fae5.jpeg,1038,1038,288,549,468,790,albopictus
4912aaac-c5d7-451e-986a-2747e6094c04.jpeg,1024,1365,273,595,541,906,culex
827992f0-dc43-4a70-be60-57e25c2fd8ad.jpeg,1440,1920,552,900,1002,1412,culex
6d777ce3-67ff-4b8a-bfc3-058e2ed12631.jpeg,510,547,117,176,395,419,albopictus
d266fbff-e219-44ed-a32d-2a13158c79bf.jpeg,1798,1877,702,834,881,980,culex
cdf3b5ff-d849-4447-8cee-7cd232c73ebd.jpeg,4608,3456,2058,167,3228,2212,culex
e2eac973-b814-4b71-9eed-280a56b8cc10.jpeg,768,1024,224,304,482,665,culex
8aa21125-49a6-478b-847e-b13ceacbae69.jpeg,768,1024,402,397,523,527,culex
2530fc54-70d4-4d76-a745-78c355e75108.jpeg,781,781,106,135,653,601,culex
da974663-3ec9-4414-9929-8190f4d8900b.jpeg,3024,4032,956,1662,1859,2744,albopictus
cfec6ff2-72a5-4521-a3d0-a9e5972409c1.jpeg,1160,2576,304,601,843,1184,culex
615a56e8-e2d0-4d23-8502-c6ad4a6ed6ae.jpeg,3072,4096,1185,1603,1894,2380,albopictus
8ae4c86f-cf74-4d46-a154-262b7e005c14.jpeg,768,1024,221,535,375,680,culex
a9731e95-34bd-4f95-b013-8c232c08cf2a.jpeg,3000,4000,834,1915,1027,2213,culex
fd1bcc0f-df81-4796-8a1a-fd73d2f59b4b.jpeg,3024,4032,1896,357,2508,824,culex
f2ab0395-d515-4b18-adcb-e5536a4b732e.jpeg,4032,3024,1508,655,2973,2052,albopictus
4385b39a-1beb-4f4a-86e5-b4902d793830.jpeg,768,1024,224,470,467,626,culex
06d7a3ba-f4b0-4972-91ca-4d7de01e8f81.jpeg,3456,4608,1023,1434,2090,2492,japonicus/koreicus
22df6489-6791-4517-833b-fbd2c91fd101.jpeg,3000,4000,572,319,2854,2894,culiseta
9955c88a-f469-4b20-aefc-001addb68258.jpeg,1200,1600,217,281,820,1245,japonicus/koreicus
0a4bf71a-b29a-4774-ba96-3692fb04d7dd.jpeg,3072,4096,420,962,2346,2057,albopictus
7a7e0b61-bb8c-4ff7-876b-bdf47a6fe71d.jpeg,1820,1024,516,381,994,655,japonicus/koreicus
9b6e612a-6085-4f74-9cf6-bae8c2a01687.jpeg,768,1024,217,172,509,534,albopictus
b332f507-4694-4328-808e-963165c970fc.jpeg,3456,3456,343,399,3072,2280,culiseta
ab833d1a-9bba-4675-ad48-51da54a23f7b.jpeg,2560,1920,736,771,1126,1189,albopictus
622f85fb-47b1-4067-aade-1c7eda07176a.jpeg,1920,1080,341,107,1083,874,albopictus
83b8223b-bf6d-4796-8aa9-f9d24f8e831a.jpeg,1365,1024,311,104,947,593,culiseta
c8ce7282-8962-4319-a418-f16585914c21.jpeg,768,1024,293,532,465,662,albopictus
84506978-0362-4ceb-a79b-36a767cd20fd.jpeg,460,1024,80,475,375,765,culiseta
fe54dd22-e95d-4205-bb1b-3b30ac66eaf4.jpeg,3024,4032,663,1030,2063,2663,culex
7926c700-408e-4299-bce4-c6caa8e163be.jpeg,3024,4032,450,1773,1889,2809,culex
1a9a4ac6-f62b-4b52-8d96-00263202fbf5.jpeg,1453,1033,595,261,1031,716,albopictus
583d7685-41db-474f-ae55-20b8b853acb9.jpeg,2268,4032,218,1021,1331,2187,culiseta
ae43d0db-f1c1-41d1-85d0-150242791648.jpeg,768,1024,263,332,573,655,albopictus
6020b2a1-cad9-47f6-99d2-59fe9b199126.jpeg,3024,4032,848,1736,1704,2321,culex
a43ed0c6-d3d5-45af-82da-1bd1d6c92914.jpeg,720,1600,219,774,361,983,albopictus
f2597b0f-3441-4931-a4d1-69d0c8bfc59b.jpeg,1600,1200,513,397,950,857,albopictus
d906fc8b-bac6-4f5d-924c-2c28dd26031b.jpeg,3024,4032,959,1858,1499,2466,albopictus
06a60861-731c-4e4d-b54e-b4da0f942146.jpeg,558,744,225,353,337,471,japonicus/koreicus
7ddd05bf-3649-4c22-8f7d-1aa1fe719679.jpeg,3096,4128,622,1621,2491,2983,culex
27b2b4f1-d504-43bf-8e76-d5fdbb10b309.jpeg,1024,1365,381,675,695,905,culex
520becf7-6b4d-4e3b-9c25-edbc62df73b0.jpeg,900,1600,294,632,467,846,albopictus
8ec704fb-1f03-4858-ac9b-e163ccc76bbb.jpeg,1600,1200,583,474,791,641,albopictus
5b95bbb9-b5cf-4d23-ba7e-0b080a8256b1.jpeg,1024,1365,399,593,602,824,culex
5703fb7e-d93d-4a29-a237-872976146868.jpeg,5616,2808,2026,1200,3442,2000,albopictus
d31039fb-e33d-4f29-bb95-9c0b033238dc.jpeg,768,1024,155,499,417,710,albopictus
97857c75-f405-43a5-a531-44581d757bc6.jpeg,1280,960,687,358,831,538,albopictus
646c0965-04f3-4d5e-8785-c985056aa203.jpeg,3024,4032,1434,1444,1957,1928,culex
48a8ed06-0f4c-4577-bb07-122ff2aa5aef.jpeg,3000,4000,1113,1337,1869,2204,japonicus/koreicus
f9d015c9-9a19-4db9-97f9-650fe92beda4.jpeg,4000,3000,1113,1475,2479,2902,albopictus
8d3f51b3-8472-43d8-8988-c54a9024ae31.jpeg,3456,4608,847,2122,2101,3334,culex
6ab78d57-5cad-4108-a91f-0af433d14c2f.jpeg,1141,1271,447,628,698,842,albopictus
1c04a186-3897-4bd9-af3b-7e06e6069893.jpeg,4000,3000,577,1643,1341,2245,albopictus
a5dd7cbb-b5fc-4e01-a78e-d04681fa2755.jpeg,2322,4128,1171,1761,1398,1986,albopictus
8e6eb805-6463-4d36-932c-d49c97227cf6.jpeg,4608,3456,1838,1293,2518,1909,culex
dfcf7c44-5e10-4f8a-b1ad-3bf45e3228bd.jpeg,1024,1365,310,310,748,1050,culex
146bb2e6-7b5b-40cb-8485-a506a1acc307.jpeg,711,874,137,119,647,698,albopictus
577d9d67-db16-4b79-bbe2-7b92986fc23d.jpeg,3024,4032,1456,1892,1783,2234,albopictus
0093b7bd-4756-402d-95f5-15632f4233e2.jpeg,1800,4000,545,1169,1350,2361,culex
5f6a3761-4529-460a-9f9f-16e239b81178.jpeg,2129,1024,562,314,844,680,culex
d8c20b55-77be-482c-a5f0-22160e3cdccc.jpeg,4160,2080,2335,757,2684,1010,culex
d559d807-5b86-4a11-9957-e48315f9f5ae.jpeg,2160,3840,738,2007,1079,2365,culiseta
643835b0-3d36-44a9-86c9-686807e9a251.jpeg,1200,1600,601,290,876,696,albopictus
ea0e80f8-0bfb-41dc-bc1b-46bdc5d0a01a.jpeg,2560,1440,840,278,1537,898,albopictus
450457f6-745f-4ad1-8110-fab3e7249e96.jpeg,1024,1365,379,503,483,617,albopictus
680d4288-e44f-4db1-9aa7-4266bc3de21f.jpeg,768,1024,265,450,571,668,culex
5f2949a7-01c0-43c7-9cea-574b9eb979fb.jpeg,4000,2250,1720,724,2487,1511,albopictus
9fcdb9ae-f336-46d8-9527-c422b968db5a.jpeg,1600,900,715,328,899,543,albopictus
90231987-8eb4-44e9-94ed-2f7674c5f7a1.jpeg,3024,4032,806,1554,2034,2764,japonicus/koreicus
a3292141-58ca-485e-a110-1bd38e8b222c.jpeg,3024,4032,313,2219,1236,3155,culiseta
11a58904-57e4-44b7-8e68-1e9cbe6e8e94.jpeg,2268,4032,808,1338,1276,2215,albopictus
67c4ad50-83d4-4bc6-8b49-9843507b8e42.jpeg,3024,4032,2003,1029,2563,1922,albopictus
dee3799e-f0ba-4a55-9efb-5082345c654a.jpeg,1536,2048,595,486,1060,1117,culex
1849fedc-b986-438d-af3f-112bc1199f44.jpeg,2250,4000,657,1702,1388,2276,culiseta
4da505a5-2076-4d0e-88c3-1eae3b88cbac.jpeg,3000,4000,646,1100,2615,2779,albopictus
045643dc-5da8-425e-95dd-fe56c9a778ea.jpeg,2088,4640,846,2168,1162,2483,culex
59a26f4c-c361-432d-86f1-727f897a5f78.jpeg,3024,4032,802,2452,1984,3447,albopictus
f2636afd-c4ea-4ad4-91f3-f42528249427.jpeg,3456,4608,1023,1582,1518,2327,culex
ad680976-0f4c-48d3-8e07-f43554e5103d.jpeg,3000,4000,831,1308,2152,2691,culex
1de6e0f7-4f7b-452b-b9aa-b749a36ab9ab.jpeg,768,1024,203,405,350,573,culex
9c881b42-c9dc-483b-b60d-cef5621a77b5.jpeg,1365,1024,191,334,759,786,culex
98dce2a3-09a3-4e38-a140-34e57873f158.jpeg,4608,3456,1904,1872,2729,2800,culex
97cba485-c425-4689-8e47-74a4cd445a1e.jpeg,1620,1750,308,241,1376,1483,albopictus
454bdbb4-68ad-4898-82f3-48dd3b4688d2.jpeg,3000,4000,954,1148,2009,2657,culex
ca250e0e-5c9f-4c87-b494-0da3b58d1ff7.jpeg,768,1024,446,525,608,766,culiseta
ce390a8f-ff9b-4509-89c7-986b7fbf616e.jpeg,1960,4032,292,1276,1103,2218,albopictus
bf13b11d-74af-46eb-bcff-324bfcc8a011.jpeg,768,1024,226,306,428,455,culiseta
b9ed71b4-24d5-428a-8465-6521f69d6591.jpeg,660,580,350,82,549,338,albopictus
46bddd05-95e0-4529-bae1-ab852541d771.jpeg,1365,1024,669,386,1096,684,culex
c4c3996f-0482-42d9-a11e-45ba188b53b4.jpeg,3024,4032,1237,1591,2370,2913,culex
9db442b3-eec7-437e-ba61-736e2adafe5b.jpeg,5616,2808,3065,102,5616,2808,albopictus
adaf599c-9bfa-4b3d-8f2d-bb47f6a0b11b.jpeg,1160,2576,446,188,819,536,albopictus
2faf0016-fefa-49a2-9215-0ecacb76c928.jpeg,460,1024,201,287,358,490,culex
74f0e740-520e-401b-8161-91ff962ebe8f.jpeg,4032,3024,448,176,3990,2945,culex
2f33e68e-6e10-4b4c-bb7c-a6c9fa2eb6ef.jpeg,2976,3968,1177,1706,2111,2495,albopictus
8632e776-d9f6-4d21-8f2b-d19402b5d936.jpeg,1152,2048,249,945,791,1546,albopictus
b56df1fd-9c94-4a63-937d-f286ddcd71a5.jpeg,4000,3000,322,423,2618,2619,culex
5f2225e7-47d1-464a-8c78-aa60bc623891.jpeg,3096,4128,978,1699,1350,2072,albopictus
4bde1fef-323c-47e8-99de-f1bbfad711e3.jpeg,1024,1365,451,555,681,808,culex
44650e0a-3553-4c4a-a4d8-f338f87b73a0.jpeg,3096,4128,899,1317,1424,2162,culex
c1032f17-5cf8-47f1-acc1-611dddf660a8.jpeg,3024,4032,1487,2024,1892,2528,culex
b354e8d4-7d8f-4479-b4cb-dd4f5b7b5ff1.jpeg,3096,4128,1277,2021,1721,2544,albopictus
1d326827-7da2-462e-8259-504b57613be1.jpeg,1953,1881,524,598,1239,1249,albopictus
74c6404b-a602-41a6-9852-3443c2a26e44.jpeg,3024,4032,1125,1703,1651,2236,culex
96085cd0-d43d-4cd5-9157-5fbf619d6ac9.jpeg,1024,1365,524,640,626,760,albopictus
a5c03cfc-7523-41c4-9940-ff4b41b0ac87.jpeg,768,1024,202,521,388,710,culiseta
67934ce3-e6d9-4218-9d36-c301bee36134.jpeg,2015,2687,442,538,1896,1930,albopictus
ca49d8b9-b689-4357-bab9-b3ee8338baba.jpeg,1024,1365,261,524,513,883,culex
acaa011e-a80a-4ab0-8ac3-fca6265daaa8.jpeg,768,1024,188,333,531,588,albopictus
a4d2ea33-6b64-4ed7-8eab-0f200d0ab875.jpeg,1920,2560,960,1259,1027,1358,albopictus
896ba5a7-b64e-4bb6-902b-defb330b807b.jpeg,3024,4032,797,1263,2327,2289,culex
8b9bb3e1-6577-4156-a701-b20e5975be86.jpeg,3024,4032,1464,1568,2565,2536,albopictus
7ce8065d-ef25-4008-b156-785157b0ba13.jpeg,1024,1365,462,495,804,875,culex
fbe93914-40a3-4ee1-9ec6-206175f9049c.jpeg,3024,4032,1169,1396,1477,1731,albopictus
2a784dc8-a19b-41d9-8290-385fc8b16d52.jpeg,1160,2576,169,858,818,1746,culex
abf38bfd-0051-4fa2-badc-a29790f7298d.jpeg,3024,4032,521,1275,1926,2317,culex
250bdcd3-9368-4d88-9527-d47e477c7d9b.jpeg,1600,1200,370,631,702,866,culex
61747ef8-50a8-4148-88eb-1c62ef3069b0.jpeg,2160,2160,379,269,1430,1317,albopictus
40fbb961-d0bc-4f03-a4be-a0551594eb90.jpeg,1488,1984,307,925,880,1489,albopictus
bddef59f-6e1a-4f4c-b695-3ac6131ec53e.jpeg,768,1024,249,430,419,607,culex
49e036db-fdc1-4b69-b6dc-b4a6b95c296e.jpeg,622,621,129,330,369,503,albopictus
0df8b757-6bee-477d-a359-8e4be54f893d.jpeg,2992,4000,782,1689,1504,2312,culex
57a53348-0b8e-408b-8865-d83f2b8fa6b7.jpeg,3468,4624,181,505,3354,4045,albopictus
930bd6bc-adfd-4eb5-9041-7a9c2946a310.jpeg,1920,2560,876,1087,1113,1343,albopictus
445799f3-6da2-4ac6-890a-381c553f95c8.jpeg,1024,1365,516,15,1303,916,culiseta
216ea7d0-ea15-4355-ba96-2b2da09a18a0.jpeg,4160,3120,1478,1190,2093,1867,albopictus
eac0a42d-0da6-431b-8a85-c6153662a3ef.jpeg,1024,1365,361,492,678,689,albopictus
81c207e2-a7be-4b42-bbbe-7cbfeceab062.jpeg,3024,4032,666,1024,2517,2640,culiseta
3e8a9469-9860-4ee5-ac3f-feebff335771.jpeg,1024,2245,240,671,638,1147,culex
343d5ebc-40ae-42dd-926d-287c6ff21ad3.jpeg,4160,2080,1912,889,2199,1157,culex
c77f201f-56d2-4332-9e16-3475664f6fa1.jpeg,3096,4128,123,1710,959,2501,albopictus
15e956ab-de01-43c1-9d25-786310f87221.jpeg,2560,1942,947,293,2333,1481,albopictus
8cc018e2-babe-41be-9353-1125780d5011.jpeg,1080,1920,426,667,653,1062,culex
516dabb1-5ffb-4a67-928f-d9963726b078.jpeg,1280,622,626,247,755,400,albopictus
e0822d60-2249-4db5-a731-ee6a2577d285.jpeg,1024,1820,214,724,736,1209,culex
7fe3c582-e657-4944-925a-3da1d9a82743.jpeg,768,1024,361,453,448,599,culex
9db78f23-6352-47a2-8a6f-18a8a3b2811c.jpeg,1024,2163,330,527,588,908,albopictus
83e8cd92-8360-4e8a-833c-073383e5aa60.jpeg,887,1379,183,398,722,1314,culex
b5164505-a7fb-43c8-bc80-b60c53fa2f1d.jpeg,1054,923,148,45,686,681,culiseta
2b858873-91a7-4e7f-8dd3-7f7345a9b04c.jpeg,2340,4160,892,1759,1463,2394,albopictus
224eafab-9565-442a-937c-45bf94572839.jpeg,2000,2136,656,689,1127,1283,culiseta
c0ec20f3-ed51-4370-b235-ec93318454cc.jpeg,707,697,293,269,536,520,albopictus
e68ec721-0be3-4a35-8caf-afc829870449.jpeg,1024,1365,403,696,672,933,japonicus/koreicus
32e86564-1455-4233-bdb4-1f92515162ce.jpeg,1107,1476,84,466,894,1225,japonicus/koreicus
e56d89dc-bcd0-4243-97eb-c0fdc8fc7ea4.jpeg,1200,1600,384,442,588,724,culex
c5b04bf7-e17a-4c19-bfd3-ea794cb655ba.jpeg,768,1024,313,462,454,547,culex
3840857e-1555-4589-ab8c-82aced640c02.jpeg,1200,1600,387,458,696,678,albopictus
3af8f5e8-914e-4f9f-ab95-a8cfdee9d7eb.jpeg,1848,4000,449,1979,932,2352,albopictus
ed6eb1f9-c008-4d91-9cda-20f26d460175.jpeg,4160,2336,615,1135,1343,1764,albopictus
3fcace3b-254e-4e79-b3af-b578c04db626.jpeg,1024,2106,443,686,776,1253,culex
a8780e23-d3ea-4e5d-b496-1c47faaf165b.jpeg,3264,2448,1070,629,1840,1596,japonicus/koreicus
fb42fe6a-a0c8-42d0-9966-86c4f665cad4.jpeg,3840,5120,1919,2516,2379,3141,culex
f4d83dd5-577b-44ca-87bd-c489b5b50d5c.jpeg,1024,1820,175,298,623,746,culex
8f4fa4db-b3d4-450a-acee-e2d8cf9314cd.jpeg,3024,4032,643,1178,2197,2827,albopictus
9a833f77-919d-4e30-a403-710423e15764.jpeg,1080,2280,166,438,957,1465,albopictus
52ef7c62-e904-482b-b5c9-04e78f14d7ca.jpeg,1365,1024,692,515,836,682,culex
09ec6255-e4be-417a-a39e-7a0e9dab4bb3.jpeg,738,843,129,261,466,503,albopictus
d3bf6134-1efc-4571-a8ac-e61228c55fa9.jpeg,1200,1600,356,688,624,1016,culiseta
0d432db1-d6a1-4b4d-a312-d742061f166b.jpeg,1200,1600,219,473,732,840,culex
7fdbf970-135c-4954-bfe5-86b7bb2c4504.jpeg,1200,1600,487,704,657,852,albopictus
2afe7895-2aa9-4740-9177-5320f80e531e.jpeg,1632,918,651,348,895,506,japonicus/koreicus
b5f77dbf-8b86-452f-a3de-189e4aa24c25.jpeg,1125,2436,86,748,727,1263,albopictus
e047a7ee-77e7-4044-8679-9c3b6eb79dd5.jpeg,2322,4128,616,2106,905,2389,albopictus
415b8862-aa9e-4132-bb55-b55f16a8c403.jpeg,540,960,69,108,511,615,albopictus
2e1cb7cd-b61f-4fca-abe4-cb01e7338ce7.jpeg,2350,1461,811,474,1145,780,albopictus
df72e0ea-41a5-4c1f-8b61-b6aa99ddb6f4.jpeg,609,549,128,115,485,399,albopictus
47065304-7555-440f-958e-8ba731960369.jpeg,1879,1879,356,691,948,1320,albopictus
0ce9763d-eb87-4a2a-8634-8db840572971.jpeg,3968,2976,950,983,2842,2450,albopictus
8849a342-2376-401f-85ed-95c9307871ac.jpeg,768,1024,380,466,494,617,culex
e295a203-6fe0-4649-9655-50d178df59b0.jpeg,3000,4000,597,469,2865,4000,albopictus
4b17bb13-0754-4266-827b-8bc258f814b1.jpeg,639,859,52,234,583,643,japonicus/koreicus
53dd34b1-7548-4f18-ada9-1c4d4acbc3bd.jpeg,2160,3840,797,2294,1058,2570,albopictus
cebe581b-6904-4070-81fc-6a8c51f25e1a.jpeg,768,1024,279,683,558,941,culex
978d10c6-987c-4db9-901f-010cc23b9296.jpeg,2448,3264,871,1097,1868,2349,albopictus
47afaeb9-2fb8-4210-8a58-13a88fcf9ac1.jpeg,765,1024,100,537,179,615,culex
91f9fe75-4359-4819-87a6-a5c2e5836bea.jpeg,3024,4032,665,1510,1475,2165,albopictus
731f3498-8092-457d-a088-bfaff98e7ead.jpeg,768,1024,376,413,529,568,culex
9583081a-c9af-47ce-b9f5-4abfdc23aaca.jpeg,3120,4208,1300,1475,1813,1899,albopictus
c5224f3e-e7e0-4a66-8f06-8e91dc953e90.jpeg,3920,2208,1666,1130,1913,1377,albopictus
fa15cb46-426d-4f6c-9068-f4fa0db90b01.jpeg,1156,1542,201,206,896,1221,albopictus
774ed1df-b0c8-46a5-80fe-dc3fbbf59c34.jpeg,788,836,158,121,732,630,albopictus
90fa97e9-bd56-46e9-b2e3-0ee7e9171f75.jpeg,6936,9248,1640,2021,5014,7601,culiseta
001f8972-4047-4c67-849a-96f814777bb4.jpeg,768,1024,330,464,488,650,culex
eadd73df-a509-402c-b47f-231fe8cd6230.jpeg,992,992,323,258,758,804,albopictus
ae37a2e0-2e94-4e56-8033-953cdde1285c.jpeg,1024,1365,38,313,847,967,culex
44027e39-fa5c-44f6-bae1-496dbb58023c.jpeg,3024,4032,905,2067,1973,3687,albopictus
dff4a121-3c0c-433b-9a56-7fe4c0491b38.jpeg,3024,4032,1387,1944,1911,2619,albopictus
b6559b7f-86ef-4efe-bba5-a25b2e19169f.jpeg,607,589,58,165,553,511,albopictus
ca274f19-91b2-4a10-bc7e-55fe5f7c50c3.jpeg,2988,5312,1178,1798,1787,2602,culex
6f69d89b-eba2-410c-83a2-a7f8639976d7.jpeg,3024,4032,1292,2154,1679,2559,culex
f7df23da-6d6e-489b-9df3-678bcbf7000c.jpeg,3456,4608,964,900,2437,2540,albopictus
4420cd59-d780-468c-a9be-3ced8568767f.jpeg,3472,4640,1017,1637,1850,2627,japonicus/koreicus
3030dea2-13a1-4acb-9e43-317305d08ff4.jpeg,2448,3264,835,1089,1336,1646,albopictus
950cb3e0-bf10-4c33-af64-ddd3355807de.jpeg,3000,4000,713,491,2645,2671,culex
43e39e5a-61bc-4d15-84d4-e05b96e57459.jpeg,1449,1680,460,553,1126,1314,culex
4fd1d397-ee90-4334-bfed-676ac18dfcc4.jpeg,3000,4000,1244,371,2188,2091,albopictus
bdd97f1a-cda5-4931-a236-a0ebd6888014.jpeg,906,991,263,308,603,657,albopictus
ae76878b-5367-4854-89ec-f9bb9334cbb3.jpeg,3120,4160,1163,1715,1560,2226,albopictus
8bb1b429-09e1-4580-987a-7356e52e043a.jpeg,1024,1820,133,716,614,1155,albopictus
6bb763e6-76ce-4d2a-9315-15952539474f.jpeg,1052,981,192,63,852,933,albopictus
4aeebe4c-6e3b-4f48-8a5a-929ef450ffec.jpeg,1024,1365,11,133,749,1027,culex
c7c065b1-d90d-44e9-a8f8-4bcd28b995eb.jpeg,2448,3264,546,833,1580,2130,albopictus
686c6142-983a-4b91-ae15-e8d1b740c6b5.jpeg,3264,1836,1154,689,1807,1411,albopictus
d774b33c-d7bd-45ff-9c6a-0c62519d6e31.jpeg,3264,2448,1617,1045,2058,1596,albopictus
